date;price;dix;gex
29/04/2015;2106850098;3,99647E+15;2,08251E+13
30/04/2015;208551001;4,2323E+15;1,07542E+13
01/05/2015;2108290039;4,0367E+15;2,19076E+13
04/05/2015;211448999;4,11089E+15;2,4715E+13
05/05/2015;2089459961;4,26825E+15;1,49692E+13
06/05/2015;2080149902;4,33388E+14;1,0094E+13
07/05/2015;20880;3,94054E+16;1,26477E+13
08/05/2015;2116100098;3,8093E+16;2,52664E+13
11/05/2015;2105330078;4,24137E+16;1,98245E+13
12/05/2015;2099120117;4,33052E+15;1,62377E+13
13/05/2015;209847998;4,10201E+15;1,67507E+13
14/05/2015;2121100098;4,10381E+15;3,50237E+13
15/05/2015;212272998;4,3707E+16;2,0796E+13
18/05/2015;2129199951;4,27545E+16;2,55661E+13
19/05/2015;2127830078;4,08486E+16;2,57126E+13
20/05/2015;2125850098;4,12286E+16;2,54985E+13
21/05/2015;2130820068;4,11811E+16;3,33961E+13
22/05/2015;2126060059;4,14809E+15;2,362E+13
26/05/2015;2104199951;4,19802E+15;1,4345E+13
27/05/2015;212347998;3,96952E+16;2,59202E+13
28/05/2015;2120790039;4,24645E+16;2,3729E+13
29/05/2015;2107389893;4,46652E+15;1,36731E+13
01/06/2015;211172998;3,93701E+16;1,67672E+13
02/06/2015;2109600098;4,16316E+15;1,76435E+13
03/06/2015;2114070068;4,11907E+15;2,19298E+13
04/06/2015;2095840088;4,29859E+15;1,36259E+13
05/06/2015;2092830078;4,35449E+16;1,24699E+13
08/06/2015;2079280029;3,98094E+16;5,37458E+12
09/06/2015;2080149902;3,88403E+15;6,3336E+12
10/06/2015;2105199951;3,91088E+15;2,18569E+13
11/06/2015;2108860107;3,98022E+15;2,10723E+13
12/06/2015;2094110107;4,37459E+15;1,15844E+13
15/06/2015;2084429932;4,28516E+14;7,00941E+12
16/06/2015;2096290039;4,12913E+15;1,42983E+13
17/06/2015;2100439941;4,14396E+15;1,58868E+13
18/06/2015;212123999;3,92957E+16;3,21502E+13
19/06/2015;210998999;4,26265E+15;1,56011E+13
22/06/2015;2122850098;3,88841E+16;2,19344E+13
23/06/2015;2124199951;3,961E+16;2,44018E+13
24/06/2015;2108580078;4,09668E+15;1,97818E+13
25/06/2015;2102310059;4,05293E+15;1,21576E+13
26/06/2015;210148999;4,02175E+16;1,41969E+13
29/06/2015;2057639893;4,37908E+15;8,47386E+11
30/06/2015;2063110107;4,48341E+15;3,22709E+12
01/07/2015;2077419922;4,2697E+15;9,54814E+12
02/07/2015;2076780029;4,47393E+16;8,81344E+12
06/07/2015;206876001;4,2776E+15;6,9746E+12
07/07/2015;2081340088;4,0611E+16;1,10345E+13
08/07/2015;2046680054;4,11578E+15;-2,99521E+12
09/07/2015;2051310059;3,56849E+16;234907250
10/07/2015;2076620117;4,01404E+16;1,11127E+13
13/07/2015;2099600098;4,12881E+15;2,25504E+13
14/07/2015;2108949951;4,18734E+16;2,70244E+13
15/07/2015;2107399902;4,24574E+15;2,69321E+13
16/07/2015;2124290039;4,10219E+15;3,75194E+13
17/07/2015;2126639893;4,1957E+15;2,17773E+13
20/07/2015;2128280029;4,0904E+15;2,31254E+13
21/07/2015;2119209961;4,22091E+16;2,17236E+13
22/07/2015;2114149902;4,30951E+14;1,81791E+13
23/07/2015;2102149902;4,11368E+16;1,38273E+13
24/07/2015;2079649902;3,92952E+15;1,00815E+13
27/07/2015;2067639893;3,77974E+16;6,49502E+12
28/07/2015;209325;3,71116E+16;1,33245E+13
29/07/2015;2108570068;3,9045E+16;2,00072E+13
30/07/2015;2108629883;4,08493E+16;2,12457E+13
31/07/2015;2103840088;4,14557E+15;1,75255E+13
03/08/2015;2098040039;4,09111E+16;1,64802E+13
04/08/2015;2093320068;3,66307E+16;1,596E+13
05/08/2015;2099840088;4,01164E+15;2,14111E+13
06/08/2015;2083560059;3,86379E+16;1,28859E+13
07/08/2015;2077570068;4,17334E+16;1,09624E+13
10/08/2015;2104179932;3,93317E+15;2,05717E+13
11/08/2015;2084070068;4,08702E+15;1,27586E+13
12/08/2015;2086050049;3,96455E+16;1,22306E+13
13/08/2015;2083389893;4,27727E+15;1,08986E+13
14/08/2015;2091540039;4,24192E+15;1,48721E+13
17/08/2015;2102439941;4,38906E+15;2,15234E+13
18/08/2015;2096919922;4,21337E+15;1,86837E+13
19/08/2015;2079610107;4,38127E+15;1,19014E+13
20/08/2015;203572998;4,31575E+15;-1,0308E+13
21/08/2015;1970890015;4,40897E+15;-7,00178E+12
24/08/2015;1893209961;4,26944E+16;-1,09625E+13
25/08/2015;1867609985;4,31429E+16;-1,2684E+13
26/08/2015;194051001;4,63385E+15;-5,31337E+12
27/08/2015;1987660034;4,49515E+16;3,92227E+12
28/08/2015;1988869995;4,65449E+16;6,25393E+11
31/08/2015;1972180054;4,74039E+14;-2,60571E+12
01/09/2015;1913849976;5,13793E+15;-9,83006E+12
02/09/2015;1948859985;4,62993E+15;-3,58189E+12
03/09/2015;1951130005;4,54932E+15;-6,23883E+12
04/09/2015;1921219971;4,80545E+16;-8,55189E+12
08/09/2015;1969410034;4,45796E+16;-8,49565E+11
09/09/2015;1942040039;4,79576E+16;-5,60124E+12
10/09/2015;1952290039;4,55827E+15;-2,07741E+12
11/09/2015;1961050049;4,78372E+15;-92485192300
14/09/2015;1953030029;4,69195E+15;-2,05729E+12
15/09/2015;1978089966;4,3915E+15;4,50945E+12
16/09/2015;1995310059;4,57902E+15;8,67296E+12
17/09/2015;1990199951;4,74563E+16;5,88318E+12
18/09/2015;1958030029;5,06006E+15;7,09671E+11
21/09/2015;1966969971;4,69593E+14;3,27056E+12
22/09/2015;194273999;4,79207E+15;-1,71286E+12
23/09/2015;193876001;4,67163E+15;-1,11861E+12
24/09/2015;193223999;4,51061E+15;-7,3622E+11
25/09/2015;1931339966;4,56268E+16;-4,27965E+11
28/09/2015;188177002;4,26093E+16;-7,54864E+12
29/09/2015;1884089966;4,38698E+14;-8,23791E+12
30/09/2015;1920030029;4,56084E+15;-1,27505E+12
01/10/2015;1923819946;4,86594E+15;1,0177E+12
02/10/2015;1951359985;4,71074E+16;4,64894E+12
05/10/2015;1987050049;4,52516E+16;1,19034E+13
06/10/2015;1979920044;4,52322E+16;1,07486E+13
07/10/2015;1995829956;4,32521E+16;1,37663E+13
08/10/2015;2013430054;4,38178E+16;1,7023E+13
09/10/2015;2014890015;4,36253E+16;1,53462E+13
12/10/2015;2017459961;4,43927E+16;1,78577E+13
13/10/2015;2003689941;4,51541E+16;1,55856E+13
14/10/2015;199423999;4,59109E+14;1,07523E+13
15/10/2015;2023859985;4,5683E+14;2,48349E+13
16/10/2015;2033109985;4,62128E+16;1,46843E+13
19/10/2015;2033660034;4,58756E+15;1,64752E+13
20/10/2015;203077002;4,42877E+15;1,59358E+13
21/10/2015;2018939941;4,45496E+15;1,29832E+13
22/10/2015;205251001;4,01994E+15;2,14631E+13
23/10/2015;2075149902;4,34201E+16;2,27764E+13
26/10/2015;2071179932;4,44942E+15;2,23925E+13
27/10/2015;2065889893;4,40911E+15;2,22312E+13
28/10/2015;2090350098;4,27433E+15;3,02631E+13
29/10/2015;2089409912;4,4399E+16;3,36366E+13
30/10/2015;2079360107;4,30729E+15;2,32584E+13
02/11/2015;2104050049;4,32327E+15;3,05713E+13
03/11/2015;2109790039;4,36479E+16;3,34167E+13
04/11/2015;2102310059;4,49301E+15;3,1639E+13
05/11/2015;2099929932;4,31229E+16;3,08062E+13
06/11/2015;2099199951;4,45625E+15;2,72273E+13
09/11/2015;2078580078;4,64286E+16;2,00267E+13
10/11/2015;2081719971;4,2288E+15;2,16283E+13
11/11/2015;20750;4,23607E+15;2,14277E+13
12/11/2015;2045969971;4,5869E+15;9,36173E+12
13/11/2015;2023040039;4,4463E+14;5,05858E+12
16/11/2015;2053189941;4,32936E+14;1,31718E+13
17/11/2015;2050439941;4,51291E+15;1,23306E+13
18/11/2015;2083580078;4,17545E+15;3,05452E+13
19/11/2015;208123999;4,31942E+16;3,22742E+13
20/11/2015;2089169922;4,37069E+16;2,10759E+13
23/11/2015;2086590088;4,23119E+16;2,0411E+13
24/11/2015;2089139893;4,13855E+15;2,06833E+13
25/11/2015;2088870117;4,22459E+15;2,22652E+13
27/11/2015;2090110107;4,31573E+15;2,04412E+13
30/11/2015;2080409912;4,29764E+15;1,7188E+13
01/12/2015;2102629883;4,23868E+16;2,68164E+13
02/12/2015;207951001;4,32012E+14;1,91448E+13
03/12/2015;2049620117;4,34723E+16;7,62878E+12
04/12/2015;2091689941;4,17115E+16;2,38731E+13
07/12/2015;2077070068;4,32052E+16;2,05613E+13
08/12/2015;2063590088;4,30658E+16;1,708E+13
09/12/2015;2047619995;4,47072E+15;8,88828E+12
10/12/2015;205222998;4,20716E+16;1,11733E+13
11/12/2015;2012369995;4,46562E+15;1,4534E+12
14/12/2015;2021939941;4,02805E+16;5,84072E+12
15/12/2015;2043410034;3,79995E+14;1,02537E+13
16/12/2015;2073070068;3,97226E+15;2,54114E+13
17/12/2015;2041890015;4,40758E+16;1,18289E+13
18/12/2015;2005550049;4,54173E+15;2,96092E+12
21/12/2015;2021150024;4,26885E+16;6,87768E+12
22/12/2015;2038969971;4,28664E+16;1,20175E+13
23/12/2015;2064290039;4,11391E+15;1,97633E+13
24/12/2015;206098999;4,29225E+15;1,56047E+13
28/12/2015;20565;4,51281E+15;1,63358E+13
29/12/2015;2078360107;4,20889E+15;2,59664E+13
30/12/2015;2063360107;4,41124E+15;1,90302E+13
31/12/2015;2043939941;4,75103E+16;1,06569E+13
04/01/2016;2012660034;4,92902E+16;1,36715E+12
05/01/2016;2016709961;4,56153E+15;2,37414E+12
06/01/2016;199026001;4,3857E+16;-3,59511E+12
07/01/2016;1943089966;4,41222E+15;-1,34206E+13
08/01/2016;1922030029;4,50488E+16;-1,25064E+13
11/01/2016;1923670044;4,34142E+16;-1,24339E+13
12/01/2016;1938680054;4,54452E+15;-7,64107E+12
13/01/2016;1890280029;4,7967E+16;-1,81701E+13
14/01/2016;1921839966;4,48384E+15;-1,17788E+13
15/01/2016;1880329956;4,73987E+15;-3,7545E+12
19/01/2016;1881329956;4,24266E+15;-3,97256E+12
20/01/2016;1859329956;4,37331E+15;-4,98465E+12
21/01/2016;186898999;4,64422E+16;-2,8136E+12
22/01/2016;1906900024;4,60117E+16;1,99435E+12
25/01/2016;1877079956;4,89102E+15;-8,2724E+11
26/01/2016;1903630005;4,70503E+15;2,78271E+12
27/01/2016;1882949951;4,75383E+16;-2,16293E+12
28/01/2016;1893359985;4,4743E+16;3,00343E+12
29/01/2016;194023999;4,42943E+15;7,26299E+12
01/02/2016;1939380005;4,70476E+16;7,34733E+12
02/02/2016;1903030029;4,92498E+16;3,05046E+12
03/02/2016;1912530029;4,64939E+16;2,37204E+12
04/02/2016;1915449951;4,55521E+15;2,52079E+12
05/02/2016;1880050049;4,42532E+15;-1,71172E+12
08/02/2016;1853439941;4,2253E+16;-3,25607E+12
09/02/2016;1852209961;4,43607E+15;-3,04581E+12
10/02/2016;1851859985;4,70626E+15;-3,5932E+12
11/02/2016;1829079956;4,59195E+15;-5,34835E+12
12/02/2016;1864780029;4,49328E+15;-6,7018E+11
16/02/2016;1895579956;4,4189E+15;4,71933E+12
17/02/2016;1926819946;4,40718E+15;1,27154E+13
18/02/2016;1917829956;4,59855E+15;8,6978E+12
19/02/2016;1917780029;4,79825E+14;6,56854E+12
22/02/2016;19455;4,31895E+14;1,10062E+13
23/02/2016;192127002;4,44796E+15;6,79181E+12
24/02/2016;1929800049;4,68365E+15;9,54122E+12
25/02/2016;1951699951;4,42665E+15;1,65354E+13
26/02/2016;1948050049;4,48092E+16;1,0376E+13
29/02/2016;193222998;4,43849E+15;7,46723E+12
01/03/2016;1978349976;4,21748E+16;2,06054E+13
02/03/2016;1986449951;4,37546E+16;2,24181E+13
03/03/2016;1993400024;4,36685E+15;2,44821E+13
04/03/2016;199998999;4,37602E+15;2,08022E+13
07/03/2016;200176001;4,374E+16;1,99156E+13
08/03/2016;197926001;4,58244E+15;1,56741E+13
09/03/2016;198926001;4,4419E+16;1,89573E+13
10/03/2016;1989569946;4,63337E+15;2,03878E+13
11/03/2016;2022189941;4,14504E+16;2,57754E+13
14/03/2016;2019640015;4,59795E+16;2,70693E+13
15/03/2016;2015930054;4,54868E+15;2,85409E+13
16/03/2016;2027219971;4,6021E+16;3,32552E+13
17/03/2016;2040589966;4,25773E+15;3,58707E+13
18/03/2016;2049580078;4,22042E+15;1,98291E+13
21/03/2016;2051600098;4,23199E+16;2,19775E+13
22/03/2016;2049800049;4,25371E+16;2,21765E+13
23/03/2016;2036709961;4,43948E+15;1,94577E+13
24/03/2016;2035939941;4,63186E+16;1,81805E+13
28/03/2016;2037050049;4,37741E+16;1,9048E+13
29/03/2016;205501001;4,53389E+15;2,57731E+13
30/03/2016;2063949951;4,47184E+15;2,94427E+13
31/03/2016;205973999;4,43977E+15;2,48657E+13
01/04/2016;2072780029;4,46E+16;2,66277E+13
04/04/2016;2066129883;4,44518E+15;2,50254E+13
05/04/2016;2045170044;4,40979E+16;1,92538E+13
06/04/2016;2066659912;4,25092E+16;2,6999E+13
07/04/2016;2041910034;4,74031E+15;1,77837E+13
08/04/2016;2047599976;4,50602E+16;1,92959E+13
11/04/2016;204198999;4,37727E+15;1,75904E+13
12/04/2016;2061719971;4,20874E+15;2,6207E+13
13/04/2016;2082419922;4,36223E+16;3,66523E+13
14/04/2016;2082780029;4,30578E+16;3,745E+13
15/04/2016;208072998;4,54194E+16;1,6122E+13
18/04/2016;2094340088;4,22089E+15;1,94169E+13
19/04/2016;2100800049;4,27862E+15;2,09323E+13
20/04/2016;2102399902;4,14997E+16;2,18477E+13
21/04/2016;209147998;4,08793E+15;1,91579E+13
22/04/2016;2091580078;4,26699E+16;1,54388E+13
25/04/2016;2087790039;4,18552E+15;1,59829E+13
26/04/2016;2091699951;4,12431E+16;1,60649E+13
27/04/2016;2095149902;4,2262E+16;1,593E+13
28/04/2016;2075810059;4,29198E+15;1,18144E+13
29/04/2016;2065300049;4,48884E+15;1,14049E+13
02/05/2016;2081429932;4,26599E+15;1,70769E+13
03/05/2016;2063370117;4,50783E+15;1,32628E+13
04/05/2016;2051120117;4,56375E+15;9,41402E+12
05/05/2016;2050629883;4,65035E+16;8,73688E+12
06/05/2016;2057139893;4,33583E+15;1,23812E+13
09/05/2016;2058689941;4,60313E+15;1,37676E+13
10/05/2016;2084389893;4,42544E+16;2,38943E+13
11/05/2016;2064459961;4,77911E+15;1,42248E+13
12/05/2016;2064110107;4,41187E+15;1,40729E+13
13/05/2016;2046609985;4,38415E+16;7,47016E+12
16/05/2016;2066659912;4,38661E+15;1,34504E+13
17/05/2016;2047209961;4,78401E+14;6,08208E+12
18/05/2016;2047630005;4,63532E+15;6,23282E+12
19/05/2016;2040040039;4,61415E+16;2,32951E+12
20/05/2016;2052320068;4,60683E+16;8,35992E+12
23/05/2016;2048040039;4,47004E+15;7,68651E+12
24/05/2016;2076060059;4,012E+15;1,76229E+13
25/05/2016;2090540039;4,33919E+16;2,3688E+13
26/05/2016;2090100098;4,43469E+16;2,63343E+13
27/05/2016;2099060059;4,23958E+16;2,13858E+13
31/05/2016;2096949951;4,41098E+15;2,0841E+13
01/06/2016;2099330078;4,32036E+15;2,09291E+13
02/06/2016;210526001;4,20858E+15;2,45277E+13
03/06/2016;2099129883;4,57608E+16;1,9746E+13
06/06/2016;2109409912;4,22349E+15;2,38688E+13
07/06/2016;2112129883;4,12989E+15;2,46405E+13
08/06/2016;2119120117;4,08116E+16;2,90366E+13
09/06/2016;211547998;4,28691E+15;2,82822E+13
10/06/2016;2096070068;4,70277E+16;1,82552E+13
13/06/2016;2079060059;4,41382E+16;1,09198E+13
14/06/2016;2075320068;4,18567E+16;1,21848E+13
15/06/2016;20715;4,34683E+15;1,02231E+13
16/06/2016;207798999;4,31125E+15;1,42982E+13
17/06/2016;2071219971;4,46233E+16;7,05725E+12
20/06/2016;208325;3,93791E+15;9,7705E+12
21/06/2016;2088899902;4,06909E+15;1,13907E+13
22/06/2016;2085449951;4,12466E+16;1,04051E+13
23/06/2016;2113320068;4,11953E+15;2,07084E+13
24/06/2016;2037410034;4,65283E+16;1,43336E+12
27/06/2016;2000540039;4,10988E+15;-3,88124E+12
28/06/2016;2036089966;4,26925E+16;3,93042E+12
29/06/2016;207077002;4,34963E+16;1,44781E+13
30/06/2016;2098860107;4,19786E+15;2,27887E+13
01/07/2016;2102949951;4,16266E+15;1,9677E+13
05/07/2016;2088550049;4,45242E+15;1,649E+13
06/07/2016;209972998;4,11286E+16;2,1137E+13
07/07/2016;2097899902;4,31303E+16;2,17633E+13
08/07/2016;2129899902;3,97014E+14;2,90512E+13
11/07/2016;2137159912;4,01994E+15;3,32833E+13
12/07/2016;2152139893;3,98662E+15;3,7261E+13
13/07/2016;2152429932;4,03261E+16;3,52913E+13
14/07/2016;216375;3,98327E+16;4,33589E+13
15/07/2016;216173999;4,10285E+14;2,21211E+13
18/07/2016;2166889893;3,89321E+16;2,54259E+13
19/07/2016;2163780029;4,02348E+15;2,59207E+13
20/07/2016;217302002;4,03489E+16;3,04413E+13
21/07/2016;2165169922;4,05976E+16;2,68317E+13
22/07/2016;2175030029;4,11137E+15;2,49723E+13
25/07/2016;216847998;3,89421E+14;2,3516E+13
26/07/2016;2169179932;3,93702E+15;2,26524E+13
27/07/2016;2166580078;3,9799E+15;2,53995E+13
28/07/2016;2170060059;4,07462E+16;2,75043E+13
29/07/2016;2173600098;4,20351E+15;2,5441E+13
01/08/2016;2170840088;4,12736E+15;2,64051E+13
02/08/2016;2157030029;4,30009E+15;2,16147E+13
03/08/2016;2163790039;4,41997E+15;2,42912E+13
04/08/2016;216425;4,2506E+15;2,61151E+13
05/08/2016;218287;4,23369E+15;3,19283E+13
08/08/2016;2180889893;4,12823E+16;3,03887E+13
09/08/2016;218173999;4,14925E+16;3,21881E+13
10/08/2016;217548999;4,19241E+16;2,94922E+13
11/08/2016;2185790039;4,00014E+15;3,43795E+13
12/08/2016;2184050049;4,16645E+15;2,93343E+13
15/08/2016;2190149902;3,91054E+15;3,23394E+13
16/08/2016;2178149902;4,12727E+16;2,63189E+13
17/08/2016;2182219971;4,04956E+16;2,97277E+13
18/08/2016;218702002;4,14598E+16;3,2379E+13
19/08/2016;2183870117;4,17959E+13;1,88677E+13
22/08/2016;2182639893;3,84854E+16;1,95738E+13
23/08/2016;2186899902;3,90312E+15;2,25535E+13
24/08/2016;2175439941;4,18053E+14;1,67037E+13
25/08/2016;2172469971;4,22939E+16;1,67629E+13
26/08/2016;2169040039;4,3499E+15;1,66665E+13
29/08/2016;2180379883;4,09401E+16;2,21109E+13
30/08/2016;2176120117;4,21012E+15;1,83778E+13
31/08/2016;2170949951;4,17393E+16;1,69281E+13
01/09/2016;2170860107;4,33967E+16;1,92252E+13
02/09/2016;217997998;4,26141E+16;2,15985E+13
06/09/2016;218647998;4,41932E+16;2,85773E+13
07/09/2016;218616;4,56692E+15;3,01192E+13
08/09/2016;2181300049;4,4109E+16;2,63982E+13
09/09/2016;212781;4,85357E+16;1,38347E+12
12/09/2016;215904;4,1589E+16;1,46711E+13
13/09/2016;212702;4,72376E+16;2,06432E+12
14/09/2016;212577;4,54349E+16;4,5319E+12
15/09/2016;214726;4,36489E+15;1,76328E+13
16/09/2016;213916;4,92593E+16;1,18765E+13
19/09/2016;213912;4,41446E+16;1,08114E+13
20/09/2016;213976;4,69373E+16;1,26266E+13
21/09/2016;216312;4,47374E+15;2,20894E+13
22/09/2016;217718;4,34221E+16;3,27878E+13
23/09/2016;216469;4,49445E+16;1,75229E+13
26/09/2016;214610;4,59215E+16;1,09699E+13
27/09/2016;215993;4,33279E+16;1,90193E+13
28/09/2016;217137;4,80763E+16;2,39644E+13
29/09/2016;215113;4,81161E+15;1,46382E+13
30/09/2016;216827;4,12165E+15;1,83383E+13
03/10/2016;216120;4,91606E+15;1,82774E+13
04/10/2016;215049;4,86276E+15;1,68548E+13
05/10/2016;215973;4,6455E+16;2,24786E+13
06/10/2016;216077;4,51761E+15;2,31831E+13
07/10/2016;215374;4,66306E+15;1,85734E+13
10/10/2016;216366;4,13108E+15;2,55459E+13
11/10/2016;213673;4,87977E+16;1,48996E+13
12/10/2016;213918;4,38017E+16;1,67595E+13
13/10/2016;213255;4,57916E+15;1,00835E+13
14/10/2016;213298;4,5885E+14;1,39217E+13
17/10/2016;212650;4,42259E+16;1,13718E+13
18/10/2016;213960;4,57746E+16;1,92899E+13
19/10/2016;214429;4,66572E+16;2,30082E+13
20/10/2016;214134;4,76145E+15;2,05164E+13
21/10/2016;214116;4,61492E+15;1,42035E+13
24/10/2016;215133;4,59779E+15;1,89431E+13
25/10/2016;214316;4,38076E+15;1,73557E+13
26/10/2016;213943;4,59614E+15;1,49102E+13
27/10/2016;213304;4,50342E+16;1,28238E+13
28/10/2016;212641;4,38512E+15;1,10912E+13
31/10/2016;212615;4,51038E+16;1,11164E+13
01/11/2016;211172;4,50684E+16;6,75195E+12
02/11/2016;209794;4,44757E+16;3,78475E+11
03/11/2016;208866;4,55304E+14;-4,38478E+12
04/11/2016;208518;4,42731E+15;-5,81732E+11
07/11/2016;213152;4,10896E+15;1,34454E+13
08/11/2016;213956;4,30407E+15;1,79467E+13
09/11/2016;216326;4,45401E+16;2,19202E+13
10/11/2016;216748;4,42384E+16;1,53767E+13
11/11/2016;216445;4,32583E+16;1,61831E+13
14/11/2016;216420;4,32129E+16;1,30179E+13
15/11/2016;218039;4,24198E+15;1,88566E+13
16/11/2016;217694;4,52437E+15;2,14382E+13
17/11/2016;218712;4,49503E+16;2,64642E+13
18/11/2016;218190;4,54072E+15;1,62551E+13
21/11/2016;219818;4,33355E+16;2,3338E+13
22/11/2016;220294;4,3362E+16;2,60078E+13
23/11/2016;220472;4,34333E+16;2,51396E+13
25/11/2016;221335;4,62714E+15;2,43258E+13
28/11/2016;220172;4,20242E+16;2,1216E+13
29/11/2016;220466;4,18964E+16;2,05547E+13
30/11/2016;219881;4,47242E+15;1,53947E+13
01/12/2016;219108;4,47619E+16;1,08534E+13
02/12/2016;219195;4,36378E+16;1,41974E+13
05/12/2016;220471;4,23945E+16;1,87856E+13
06/12/2016;221223;4,25363E+14;2,18548E+13
07/12/2016;224135;4,24503E+16;3,25515E+13
08/12/2016;224619;4,2089E+15;3,45444E+13
09/12/2016;225953;4,14545E+14;3,40221E+13
12/12/2016;225696;4,25342E+16;3,28007E+13
13/12/2016;227172;4,25957E+15;4,2793E+13
14/12/2016;225328;4,62885E+16;3,63129E+13
15/12/2016;226203;4,4319E+16;4,17894E+13
16/12/2016;225807;4,48955E+14;2,50964E+13
19/12/2016;226253;4,17453E+15;2,83979E+13
20/12/2016;227076;4,15901E+15;3,17353E+13
21/12/2016;226518;4,36415E+15;3,06608E+13
22/12/2016;226096;4,37705E+15;2,5836E+13
23/12/2016;226379;4,31497E+16;2,50088E+13
27/12/2016;226888;4,43987E+15;2,82019E+13
28/12/2016;224992;4,71166E+15;2,13229E+13
29/12/2016;224926;4,55022E+16;1,8565E+13
30/12/2016;223883;4,62484E+15;1,60928E+13
03/01/2017;225783;4,19044E+15;2,28916E+13
04/01/2017;227075;4,47651E+15;2,75153E+13
05/01/2017;226900;4,56314E+15;3,31891E+13
06/01/2017;227698;4,32638E+14;3,21164E+13
09/01/2017;226890;4,45014E+16;3,1992E+13
10/01/2017;226890;4,46321E+16;3,28031E+13
11/01/2017;227532;4,54319E+16;3,70048E+13
12/01/2017;227044;4,38331E+16;3,70798E+13
13/01/2017;227464;4,58905E+16;3,51171E+13
17/01/2017;226789;4,54039E+15;3,42934E+13
18/01/2017;227189;4,35875E+16;3,76847E+13
19/01/2017;226369;4,41959E+15;3,2977E+13
20/01/2017;227131;4,36632E+15;1,5781E+13
23/01/2017;226520;4,31359E+15;1,70875E+13
24/01/2017;228007;4,27471E+16;2,28929E+13
25/01/2017;229837;4,28455E+16;3,11176E+13
26/01/2017;229668;4,26886E+15;3,14321E+13
27/01/2017;229469;4,41714E+15;2,34883E+13
30/01/2017;228090;4,1989E+15;1,93052E+13
31/01/2017;227887;4,28199E+15;1,67347E+13
01/02/2017;227955;4,42321E+15;1,96905E+13
02/02/2017;228085;4,22789E+15;2,05558E+13
03/02/2017;229742;4,36298E+16;2,40264E+13
06/02/2017;229256;4,41742E+16;2,45059E+13
07/02/2017;229308;4,60393E+15;2,78692E+13
08/02/2017;229467;4,38993E+15;3,02253E+13
09/02/2017;230787;4,4745E+16;3,69089E+13
10/02/2017;231610;4,35258E+15;3,35584E+13
13/02/2017;232825;4,22552E+15;3,97626E+13
14/02/2017;233758;4,23785E+16;4,28399E+13
15/02/2017;234925;4,39635E+16;4,82174E+13
16/02/2017;234722;4,40638E+15;5,05247E+13
17/02/2017;235116;4,36034E+16;2,95737E+13
21/02/2017;236538;4,22297E+15;3,60115E+13
22/02/2017;236282;4,27525E+16;3,78631E+13
23/02/2017;236381;4,41064E+16;3,61369E+13
24/02/2017;236734;4,26958E+16;3,06369E+13
27/02/2017;236975;4,34018E+15;3,30813E+13
28/02/2017;236364;4,31355E+15;3,14204E+13
01/03/2017;239596;4,02711E+16;4,68776E+13
02/03/2017;238192;4,58812E+15;3,83267E+13
03/03/2017;238312;4,7274E+16;3,38058E+13
06/03/2017;237531;4,43609E+16;3,25422E+13
07/03/2017;236838;4,64111E+16;3,25529E+13
08/03/2017;236298;4,47574E+16;3,17538E+13
09/03/2017;236487;4,38602E+16;3,50607E+13
10/03/2017;237260;4,37783E+16;3,27958E+13
13/03/2017;237347;4,39503E+16;3,42998E+13
14/03/2017;236545;4,46126E+16;3,13466E+13
15/03/2017;238526;4,51518E+14;4,23026E+13
16/03/2017;238138;4,48376E+16;4,48965E+13
17/03/2017;237825;4,68815E+15;2,35807E+13
20/03/2017;237347;4,36213E+16;2,49043E+13
21/03/2017;234402;4,45828E+16;8,88776E+12
22/03/2017;234845;4,13406E+15;1,23262E+13
23/03/2017;234596;4,35439E+15;9,14841E+12
24/03/2017;234398;4,4304E+16;1,28465E+13
27/03/2017;234159;4,20953E+15;1,34242E+13
28/03/2017;235857;4,19241E+16;2,63291E+13
29/03/2017;236113;4,48392E+15;3,18145E+13
30/03/2017;236806;4,47036E+16;3,80534E+13
31/03/2017;236272;4,4171E+16;2,47717E+13
03/04/2017;235884;4,68472E+15;2,58601E+13
04/04/2017;236016;4,3086E+16;2,85952E+13
05/04/2017;235295;4,47498E+15;2,37911E+13
06/04/2017;235749;4,43262E+15;2,07546E+13
07/04/2017;235554;4,33787E+16;2,01551E+13
10/04/2017;235716;4,43317E+15;2,31083E+13
11/04/2017;235378;4,56265E+15;1,93559E+13
12/04/2017;234493;4,19695E+15;1,4108E+13
13/04/2017;232895;4,33158E+15;8,97467E+12
17/04/2017;234901;4,37827E+16;2,34456E+13
18/04/2017;234219;4,80253E+15;2,14674E+13
19/04/2017;233817;4,62372E+16;1,93769E+13
20/04/2017;235584;4,53632E+15;3,25625E+13
21/04/2017;234869;4,64718E+15;1,50457E+13
24/04/2017;237415;3,99984E+16;2,54235E+13
25/04/2017;238861;4,32502E+15;3,04618E+13
26/04/2017;238745;4,46438E+16;3,00412E+13
27/04/2017;238877;4,48392E+15;3,17259E+13
28/04/2017;238420;4,59727E+16;2,66153E+13
01/05/2017;238833;4,57717E+16;2,93651E+13
02/05/2017;239117;4,50857E+15;3,23625E+13
03/05/2017;238813;4,46221E+16;3,32904E+13
04/05/2017;238952;4,55712E+15;3,55777E+13
05/05/2017;239929;4,30112E+15;3,22845E+13
08/05/2017;239938;4,34442E+16;3,61802E+13
09/05/2017;239692;4,28232E+16;3,80822E+13
10/05/2017;239963;4,3003E+16;3,39001E+13
