DATE;OPEN;HIGH;LOW;CLOSE
04/07/2017;13170000;13430000;12230000;12870000
04/10/2017;13240000;14110000;12940000;14050000
04/11/2017;14320000;15880000;14170000;15070000
04/12/2017;15160000;16160000;14840000;15770000
04/13/2017;15890000;16220000;14970000;15960000
04/17/2017;16190000;16280000;14600000;14660000
04/18/2017;14500000;15500000;14290000;14420000
04/19/2017;14000000;15150000;13460000;14930000
04/20/2017;14590000;14810000;13830000;14150000
04/21/2017;13850000;15330000;13850000;14630000
04/24/2017;11560000;12010000;10820000;10840000
04/25/2017;10810000;11150000;10220000;10760000
04/26/2017;10610000;10890000;10390000;10850000
04/27/2017;10720000;11080000;10330000;10360000
04/28/2017;10390000;11160000;10290000;10820000
05/01/2017;10920000;11040000;9900000;10110000
05/02/2017;10150000;10590000;10040000;10590000
05/03/2017;10560000;11150000;10400000;10680000
05/04/2017;10710000;11240000;10270000;10460000
05/05/2017;10510000;10980000;9990000;10570000
05/08/2017;10530000;10550000;9670000;9770000
05/09/2017;9870000;10140000;9560000;9960000
05/10/2017;9750000;10240000;9620000;10210000
05/11/2017;10340000;11230000;10320000;10600000
05/12/2017;10720000;10870000;10280000;10400000
05/15/2017;10540000;10880000;10250000;10420000
05/16/2017;10460000;10670000;10180000;10650000
05/17/2017;11890000;15590000;11530000;15590000
05/18/2017;14060000;16300000;14030000;14660000
05/19/2017;14230000;14230000;11720000;12040000
05/22/2017;12290000;12520000;10890000;10930000
05/23/2017;11000000;11000000;10560000;10720000
05/24/2017;10610000;10900000;9880000;10020000
05/25/2017;9820000;10290000;9720000;9990000
05/26/2017;9930000;10480000;9650000;9810000
05/30/2017;10610000;10840000;10140000;10380000
05/31/2017;10100000;11300000;9930000;10410000
06/01/2017;10420000;10540000;9690000;9890000
06/02/2017;10080000;10300000;9580000;9750000
06/05/2017;10080000;10280000;9600000;10070000
06/06/2017;10190000;10770000;9860000;10450000
06/07/2017;10480000;10930000;10120000;10390000
06/08/2017;10270000;10530000;9730000;10160000
06/09/2017;9930000;12110000;9370000;10700000
06/12/2017;11190000;12370000;11190000;11460000
06/13/2017;11120000;11140000;10260000;10420000
06/14/2017;10330000;11260000;10010000;10640000
06/15/2017;11060000;12010000;10740000;10900000
06/16/2017;10630000;11350000;10260000;10380000
06/19/2017;10570000;10600000;10010000;10370000
06/20/2017;10280000;11150000;10240000;10860000
06/21/2017;11030000;11400000;10400000;10750000
06/22/2017;10810000;11010000;10240000;10480000
06/23/2017;10250000;10690000;9850000;10020000
06/26/2017;10130000;10440000;9680000;9900000
06/27/2017;10040000;11310000;9800000;11060000
06/28/2017;11170000;11490000;9760000;10030000
06/29/2017;9790000;15160000;9730000;11440000
06/30/2017;11740000;11850000;10400000;11180000
07/03/2017;11070000;11450000;10280000;11220000
07/05/2017;11200000;12030000;10790000;11070000
07/06/2017;11200000;13050000;11180000;12540000
07/07/2017;12480000;12570000;10980000;11190000
07/10/2017;11260000;11730000;10610000;11110000
07/11/2017;10790000;12140000;10680000;10890000
07/12/2017;10850000;10850000;10080000;10300000
07/13/2017;10070000;10400000;9900000;9900000
07/14/2017;10090000;10140000;9500000;9510000
07/17/2017;9770000;10030000;9710000;9820000
07/18/2017;9860000;10350000;9660000;9890000
07/19/2017;9690000;9940000;9580000;9790000
07/20/2017;9660000;10280000;9500000;9580000
07/21/2017;9520000;9980000;9300000;9360000
07/24/2017;9940000;9970000;9260000;9430000
07/25/2017;9400000;9520000;9040000;9430000
07/26/2017;9250000;9660000;8840000;9600000
07/27/2017;9330000;11500000;9160000;10110000
07/28/2017;10620000;11300000;10260000;10290000
07/31/2017;10530000;10840000;10230000;10260000
08/01/2017;10190000;10560000;9950000;10090000
08/02/2017;10080000;10810000;9800000;10280000
08/03/2017;10470000;10600000;9900000;10440000
08/04/2017;10480000;10500000;9680000;10030000
08/07/2017;10190000;10320000;9760000;9930000
08/08/2017;10040000;11520000;9520000;10960000
08/09/2017;11490000;12630000;11110000;11110000
08/10/2017;11570000;16170000;11560000;16040000
08/11/2017;16170000;17280000;14500000;15510000
08/14/2017;14050000;14050000;12060000;12330000
08/15/2017;11780000;12370000;11450000;12040000
08/16/2017;11590000;12540000;11250000;11740000
08/17/2017;11810000;15770000;11540000;15550000
08/18/2017;15380000;16040000;13320000;14260000
08/21/2017;14590000;14740000;13070000;13190000
08/22/2017;12600000;12940000;11350000;11350000
08/23/2017;11510000;12590000;11390000;12250000
08/24/2017;12060000;12830000;11550000;12230000
08/25/2017;12200000;12450000;11100000;11280000
08/28/2017;12090000;12110000;11230000;11320000
08/29/2017;13330000;14340000;11480000;11700000
08/30/2017;11400000;11980000;10960000;11220000
08/31/2017;11070000;11220000;10340000;10590000
09/01/2017;10330000;10460000;10020000;10130000
09/05/2017;11750000;14060000;11410000;12230000
09/06/2017;12270000;12590000;11350000;11630000
09/07/2017;11930000;12070000;11320000;11550000
09/08/2017;11870000;12600000;11840000;12120000
09/11/2017;11380000;11390000;10510000;10730000
09/12/2017;10660000;10950000;10290000;10580000
09/13/2017;10720000;10860000;10330000;10500000
09/14/2017;10570000;11040000;10280000;10440000
09/15/2017;10510000;10740000;10000000;10170000
09/18/2017;10180000;10420000;9880000;10150000
09/19/2017;10160000;10300000;9850000;10180000
09/20/2017;10040000;10670000;9670000;9780000
09/21/2017;9740000;10210000;9540000;9670000
09/22/2017;9900000;10200000;9500000;9590000
09/25/2017;10080000;11210000;9790000;10210000
09/26/2017;10420000;10680000;9940000;10170000
09/27/2017;9900000;10420000;9630000;9870000
09/28/2017;9740000;10130000;9550000;9550000
09/29/2017;9590000;9830000;9360000;9510000
10/02/2017;9590000;10040000;9370000;9450000
10/03/2017;9300000;9750000;9300000;9510000
10/04/2017;9530000;9880000;9530000;9630000
10/05/2017;9480000;9620000;9130000;9190000
10/06/2017;9230000;10270000;9110000;9650000
10/09/2017;9920000;10530000;9880000;10330000
10/10/2017;10150000;10660000;9940000;10080000
10/11/2017;9950000;10380000;9720000;9850000
10/12/2017;9940000;10330000;9650000;9910000
10/13/2017;9950000;9980000;9440000;9610000
10/16/2017;9950000;10020000;9750000;9910000
10/17/2017;9850000;10460000;9780000;10310000
10/18/2017;10340000;10410000;9870000;10070000
10/19/2017;10220000;11770000;9990000;10050000
10/20/2017;9920000;10040000;9290000;9970000
10/23/2017;10250000;11080000;9940000;11070000
10/24/2017;10890000;11160000;10390000;11160000
10/25/2017;11340000;13200000;10990000;11230000
10/26/2017;11170000;11810000;10600000;11300000
10/27/2017;11120000;11120000;9740000;9800000
10/30/2017;10280000;10890000;10100000;10500000
10/31/2017;10340000;10370000;9900000;10180000
11/01/2017;9790000;10490000;9740000;10200000
11/02/2017;10440000;10890000;9670000;9930000
11/03/2017;9830000;9910000;8990000;9140000
11/06/2017;9630000;9740000;9380000;9400000
11/07/2017;9310000;10310000;9290000;9890000
11/08/2017;9790000;10270000;9500000;9780000
11/09/2017;9940000;12190000;9790000;10500000
11/10/2017;10780000;11580000;10500000;11290000
11/13/2017;11430000;12180000;11000000;11500000
11/14/2017;11530000;12610000;11450000;11590000
11/15/2017;12520000;14510000;12330000;13130000
11/16/2017;12470000;12520000;11380000;11760000
11/17/2017;11750000;12010000;11160000;11430000
11/20/2017;11960000;12080000;10440000;10650000
11/21/2017;10740000;10780000;9670000;9730000
11/22/2017;9600000;9880000;9320000;9880000
11/24/2017;9820000;9960000;8560000;9670000
11/27/2017;10070000;10260000;9790000;9870000
11/28/2017;9720000;10310000;9530000;10030000
11/29/2017;9910000;10930000;9810000;10700000
11/30/2017;10490000;12050000;10250000;11280000
12/01/2017;11190000;14580000;10540000;11430000
12/04/2017;11050000;11860000;10260000;11680000
12/05/2017;11380000;11670000;10650000;11330000
12/06/2017;11630000;11680000;10860000;11020000
12/07/2017;10900000;11320000;10120000;10160000
12/08/2017;10000000;10060000;9430000;9580000
12/11/2017;9740000;10080000;9280000;9340000
12/12/2017;9360000;9920000;9210000;9920000
12/13/2017;9780000;10210000;9650000;10180000
12/14/2017;9980000;10540000;9780000;10490000
12/15/2017;10120000;10200000;9220000;9420000
12/18/2017;9460000;9890000;9240000;9530000
12/19/2017;9400000;10150000;9180000;10030000
12/20/2017;9690000;9850000;8900000;9720000
12/21/2017;9590000;9860000;9200000;9620000
12/22/2017;9370000;10180000;9350000;9900000
12/26/2017;10190000;10460000;10130000;10250000
12/27/2017;10040000;10790000;9710000;10470000
12/28/2017;10290000;10440000;10070000;10180000
12/29/2017;10030000;11060000;9950000;11040000
01/02/2018;10950000;11070000;9520000;9770000
01/03/2018;9560000;9650000;8940000;9150000
01/04/2018;9010000;9310000;8920000;9220000
01/05/2018;9100000;9540000;9000000;9220000
01/08/2018;9610000;9890000;9320000;9520000
01/09/2018;9410000;10090000;9370000;10080000
01/10/2018;10110000;10850000;9820000;9820000
01/11/2018;9690000;10020000;9620000;9880000
01/12/2018;9740000;10310000;9540000;10160000
01/16/2018;10420000;12410000;10400000;11660000
01/17/2018;11350000;12810000;11180000;11910000
01/18/2018;12010000;12400000;11620000;12220000
01/19/2018;12300000;12330000;11180000;11270000
01/22/2018;11590000;11620000;10840000;11030000
01/23/2018;10770000;11570000;10760000;11100000
01/24/2018;11000000;12190000;10890000;11470000
01/25/2018;11270000;12010000;11200000;11580000
01/26/2018;11400000;11600000;11080000;11080000
01/29/2018;11710000;13840000;11680000;13840000
01/30/2018;13930000;15420000;13880000;14790000
01/31/2018;14230000;14440000;13410000;13540000
02/01/2018;13050000;14300000;12500000;13470000
02/02/2018;13640000;17860000;13640000;17310000
02/05/2018;18440000;38800000;16800000;37320000
02/06/2018;37320000;50300000;22420000;29980000
02/07/2018;31380000;31640000;21170000;27730000
02/08/2018;27290000;36170000;24410000;33460000
02/09/2018;32180000;41060000;27730000;29060000
02/12/2018;27250000;29700000;24420000;25610000
02/13/2018;26940000;27820000;24470000;24970000
02/14/2018;23480000;25720000;18990000;19260000
02/15/2018;18390000;20660000;17600000;19130000
02/16/2018;18740000;20990000;17440000;19460000
02/20/2018;20530000;21610000;19750000;20600000
02/21/2018;20760000;21040000;16970000;20020000
02/22/2018;20570000;20610000;18070000;18720000
02/23/2018;17960000;18800000;16470000;16490000
02/26/2018;16530000;16940000;15800000;15800000
02/27/2018;15830000;18980000;15290000;18590000
02/28/2018;18080000;20440000;15650000;19850000
03/01/2018;19960000;25300000;19570000;22470000
03/02/2018;22470000;26220000;19360000;19590000
03/05/2018;21550000;21570000;17940000;18730000
03/06/2018;18250000;19640000;17680000;18360000
03/07/2018;20110000;20490000;17520000;17760000
03/08/2018;17560000;17680000;14910000;16540000
03/09/2018;16410000;16750000;13310000;14640000
03/12/2018;15280000;16350000;15180000;15780000
03/13/2018;15700000;16980000;15030000;16350000
03/14/2018;16590000;17590000;14940000;17230000
03/15/2018;16990000;17410000;15960000;16590000
03/16/2018;16600000;16720000;15230000;15800000
03/19/2018;16630000;21870000;16560000;19020000
03/20/2018;18380000;19310000;18090000;18200000
03/21/2018;17760000;18370000;16260000;17860000
03/22/2018;18130000;23810000;18120000;23340000
03/23/2018;24020000;26010000;21630000;24870000
03/26/2018;23410000;24540000;20710000;21030000
03/27/2018;20330000;24060000;19840000;22500000
03/28/2018;22520000;24940000;21710000;22870000
03/29/2018;22870000;23050000;19600000;19970000
04/02/2018;21070000;25720000;20440000;23620000
04/03/2018;23030000;23380000;20920000;21100000
04/04/2018;21680000;24510000;19860000;20060000
04/05/2018;19760000;20210000;18570000;18940000
04/06/2018;20330000;23120000;18600000;21490000
04/09/2018;21270000;22020000;20340000;21770000
04/10/2018;20510000;21680000;20240000;20470000
04/11/2018;20950000;21660000;19640000;20240000
04/12/2018;19830000;19920000;18160000;18490000
04/13/2018;18270000;18450000;17260000;17410000
04/16/2018;17590000;17660000;16380000;16560000
04/17/2018;16160000;16270000;14570000;15250000
04/18/2018;15300000;16900000;14950000;15600000
04/19/2018;15550000;16920000;15160000;15960000
04/20/2018;16160000;17500000;15190000;16880000
04/23/2018;17290000;17560000;15790000;16340000
04/24/2018;16160000;19660000;15370000;18020000
04/25/2018;18140000;19840000;17750000;17840000
04/26/2018;18070000;18120000;16240000;16240000
04/27/2018;16220000;16770000;15250000;15410000
04/30/2018;15390000;16350000;15130000;15930000
05/01/2018;15780000;16820000;15420000;15490000
05/02/2018;15480000;15970000;14750000;15970000
05/03/2018;15780000;18660000;15430000;15900000
05/04/2018;15940000;16920000;10910000;14770000
05/07/2018;15320000;15520000;14510000;14750000
05/08/2018;14530000;15560000;14520000;14710000
05/09/2018;14540000;14630000;13380000;13420000
05/10/2018;13360000;13630000;12920000;13230000
05/11/2018;13220000;13440000;12650000;12650000
05/14/2018;12950000;13280000;12810000;12930000
05/15/2018;13130000;15010000;12500000;14630000
05/16/2018;14380000;14910000;13210000;13420000
05/17/2018;13540000;13860000;12650000;13430000
05/18/2018;13180000;13870000;13060000;13420000
05/21/2018;13440000;13590000;12780000;13080000
05/22/2018;13030000;13420000;12770000;13220000
05/23/2018;13500000;14600000;12490000;12580000
05/24/2018;12730000;14240000;12530000;12530000
05/25/2018;12440000;13520000;12290000;13220000
05/29/2018;14390000;18780000;14390000;17020000
05/30/2018;16600000;16640000;14650000;14940000
05/31/2018;14930000;16290000;14200000;15430000
06/01/2018;14920000;14930000;13370000;13460000
06/04/2018;13910000;13910000;12690000;12740000
06/05/2018;12910000;13340000;12300000;12400000
06/06/2018;12100000;12560000;11620000;11640000
06/07/2018;11660000;13280000;11220000;12130000
06/08/2018;12540000;13310000;12090000;12180000
06/11/2018;12520000;12690000;12140000;12350000
06/12/2018;12290000;12600000;11880000;12340000
06/13/2018;12130000;12950000;11980000;12940000
06/14/2018;12980000;13070000;11880000;12120000
06/15/2018;12190000;13160000;11930000;11980000
06/18/2018;12790000;13740000;12280000;12310000
06/19/2018;14610000;14680000;13210000;13350000
06/20/2018;12900000;13020000;12250000;12790000
06/21/2018;12540000;15180000;12180000;14640000
06/22/2018;14600000;14600000;13110000;13770000
06/25/2018;15070000;19610000;14560000;17330000
06/26/2018;16710000;17540000;15100000;15920000
06/27/2018;16520000;18190000;14760000;17910000
06/28/2018;17540000;18990000;16400000;16850000
06/29/2018;15730000;16510000;14660000;16090000
07/02/2018;17700000;18080000;15540000;15600000
07/03/2018;15370000;16450000;14680000;16140000
07/05/2018;15620000;16220000;14470000;14970000
07/06/2018;14990000;15450000;13340000;13370000
07/09/2018;13420000;13450000;12600000;12690000
07/10/2018;12520000;13210000;11930000;12640000
07/11/2018;14050000;14150000;13090000;13630000
07/12/2018;13070000;13330000;12420000;12580000
07/13/2018;12390000;12970000;11620000;12180000
07/16/2018;12460000;12970000;12130000;12830000
07/17/2018;12910000;13180000;11850000;12060000
07/18/2018;11870000;12470000;11440000;12100000
07/19/2018;12200000;13090000;11790000;12870000
07/20/2018;13000000;13580000;12490000;12860000
07/23/2018;13470000;13550000;12580000;12620000
07/24/2018;12610000;13210000;11660000;12410000
07/25/2018;12370000;12820000;11800000;12290000
07/26/2018;12450000;12530000;11780000;12140000
07/27/2018;12170000;14260000;11600000;13030000
07/30/2018;13630000;14460000;12980000;14260000
07/31/2018;13980000;14120000;12810000;12830000
08/01/2018;13090000;13630000;12450000;13150000
08/02/2018;13570000;14530000;12170000;12190000
08/03/2018;12430000;12460000;11070000;11640000
08/06/2018;11910000;12150000;11170000;11270000
08/07/2018;11120000;11240000;10520000;10930000
08/08/2018;10930000;11180000;10520000;10850000
08/09/2018;10940000;11310000;10170000;11270000
08/10/2018;11820000;13820000;11590000;13160000
08/13/2018;14500000;15020000;12950000;14780000
08/14/2018;13930000;14220000;13110000;13310000
08/15/2018;13520000;16860000;13440000;14640000
08/16/2018;14180000;14360000;12820000;13450000
08/17/2018;13180000;13960000;12400000;12640000
08/20/2018;12570000;12790000;12260000;12490000
08/21/2018;12470000;12890000;12090000;12860000
08/22/2018;13090000;13290000;11970000;12250000
08/23/2018;12030000;12680000;11650000;12410000
08/24/2018;12130000;12170000;11830000;11990000
08/27/2018;12370000;12480000;12020000;12160000
08/28/2018;12010000;12500000;11870000;12500000
08/29/2018;12340000;12550000;12090000;12250000
08/30/2018;12250000;13950000;12240000;13530000
08/31/2018;13540000;14030000;12820000;12860000
09/04/2018;13130000;14350000;13120000;13160000
09/05/2018;13690000;14300000;13230000;13910000
09/06/2018;14210000;15410000;13720000;14650000
09/07/2018;14720000;15630000;14310000;14880000
09/10/2018;15090000;15200000;13930000;14160000
09/11/2018;13960000;14920000;13210000;13220000
09/12/2018;13070000;13860000;12910000;13140000
09/13/2018;12910000;12910000;12300000;12370000
09/14/2018;12130000;13150000;11930000;12070000
09/17/2018;12720000;13750000;12320000;13680000
09/18/2018;13480000;13480000;12560000;12790000
09/19/2018;12610000;12770000;11660000;11750000
09/20/2018;11820000;11960000;11310000;11800000
09/21/2018;11760000;12030000;11100000;11680000
09/24/2018;12460000;12920000;12180000;12200000
09/25/2018;12280000;12600000;11800000;12420000
09/26/2018;12210000;13130000;11550000;12890000
09/27/2018;12770000;13000000;11940000;12410000
09/28/2018;12590000;13220000;12090000;12120000
10/01/2018;11990000;12400000;11570000;12000000
10/02/2018;12470000;12690000;11610000;12050000
10/03/2018;11660000;12140000;11340000;11610000
10/04/2018;12840000;15840000;12420000;14220000
10/05/2018;14290000;17360000;11720000;14820000
10/08/2018;16050000;18380000;15690000;15690000
10/09/2018;16120000;17490000;15270000;15950000
10/10/2018;16030000;22960000;15830000;22960000
10/11/2018;23070000;28840000;20650000;24980000
10/12/2018;21630000;26800000;20880000;21310000
10/15/2018;21970000;22890000;19470000;21300000
10/16/2018;20280000;20560000;17550000;17620000
10/17/2018;17060000;19550000;17060000;17400000
10/18/2018;18020000;21570000;17510000;20060000
10/19/2018;19240000;21080000;18390000;19890000
10/22/2018;19380000;20890000;18820000;19640000
10/23/2018;22180000;24660000;20180000;20710000
10/24/2018;21600000;26380000;20400000;25230000
10/25/2018;24780000;24780000;22060000;24220000
10/26/2018;24510000;27520000;23330000;24160000
10/29/2018;24480000;27860000;22010000;24700000
10/30/2018;23940000;25550000;23110000;23350000
10/31/2018;22720000;22800000;20390000;21230000
11/01/2018;20960000;21210000;19030000;19340000
11/02/2018;18520000;21610000;18050000;19510000
11/05/2018;20580000;20870000;19640000;19960000
11/06/2018;19840000;20600000;19690000;19910000
11/07/2018;18030000;18050000;16330000;16360000
11/08/2018;16180000;17200000;16090000;16720000
11/09/2018;16870000;18410000;16840000;17360000
11/12/2018;17260000;20710000;17250000;20450000
11/13/2018;19450000;21250000;19110000;20020000
11/14/2018;20520000;22360000;19300000;21250000
11/15/2018;20410000;22970000;19940000;19980000
11/16/2018;20040000;21360000;18100000;18140000
11/19/2018;18780000;20990000;18520000;20100000
11/20/2018;20760000;23810000;20370000;22480000
11/21/2018;21660000;22310000;20110000;20800000
11/23/2018;21230000;22650000;20650000;21520000
11/26/2018;20780000;20800000;18670000;18900000
11/27/2018;19410000;19930000;18700000;19020000
11/28/2018;18870000;19380000;18180000;18490000
11/29/2018;18650000;20480000;18590000;18790000
11/30/2018;19180000;19910000;18030000;18070000
12/03/2018;16040000;17280000;15940000;16440000
12/04/2018;16840000;21940000;16260000;20740000
12/06/2018;23530000;25940000;20940000;21190000
12/07/2018;22420000;24710000;19900000;23230000
12/10/2018;23950000;25940000;22500000;22640000
12/11/2018;22960000;23600000;21390000;21760000
12/12/2018;21910000;21910000;20500000;21460000
12/13/2018;21000000;21570000;20340000;20650000
12/14/2018;21570000;22470000;20950000;21630000
12/17/2018;22360000;25880000;21970000;24520000
12/18/2018;24680000;26140000;23640000;25580000
12/19/2018;25150000;26640000;22500000;25580000
12/20/2018;26090000;30300000;24680000;28380000
12/21/2018;28240000;31350000;25710000;30110000
12/24/2018;29290000;36100000;29160000;36070000
12/26/2018;35500000;36200000;29590000;30410000
12/27/2018;31200000;33800000;29660000;29960000
12/28/2018;29970000;31050000;27430000;28340000
12/31/2018;27590000;27640000;25330000;25420000
01/02/2019;27540000;28530000;23050000;23220000
01/03/2019;25680000;26600000;24050000;25450000
01/04/2019;24360000;24480000;21190000;21380000
01/07/2019;22060000;22710000;20910000;21400000
01/08/2019;20960000;22030000;20090000;20470000
01/09/2019;20440000;22800000;19480000;19980000
01/10/2019;20980000;21320000;19290000;19500000
01/11/2019;19680000;20160000;18120000;18190000
01/14/2019;19840000;20270000;18700000;19070000
01/15/2019;18530000;19200000;17980000;18600000
01/16/2019;18080000;19040000;17760000;19040000
01/17/2019;19510000;19720000;17850000;18060000
01/18/2019;17800000;18180000;17170000;17800000
01/22/2019;18530000;21150000;18200000;20800000
01/23/2019;20850000;22020000;19470000;19520000
01/24/2019;19690000;20250000;18630000;18890000
01/25/2019;18430000;18460000;17310000;17420000
01/28/2019;18560000;20420000;18420000;18870000
01/29/2019;19450000;19930000;18420000;19130000
01/30/2019;19150000;19310000;17540000;17660000
01/31/2019;17390000;17720000;16540000;16570000
02/01/2019;16630000;16830000;16080000;16140000
02/04/2019;16720000;16730000;15600000;15730000
02/05/2019;15790000;15940000;15040000;15570000
02/06/2019;15440000;15870000;15090000;15380000
02/07/2019;15660000;17890000;15510000;16370000
02/08/2019;16810000;17630000;15620000;15720000
02/11/2019;16170000;16500000;15340000;15970000
02/12/2019;15230000;15650000;14950000;15430000
02/13/2019;15460000;15910000;15000000;15650000
02/14/2019;15610000;17270000;15300000;16220000
02/15/2019;16820000;16820000;14790000;14910000
02/19/2019;15650000;16160000;14640000;14880000
02/20/2019;14920000;15190000;13990000;14020000
02/21/2019;14000000;15170000;13850000;14460000
02/22/2019;14460000;14470000;13510000;13510000
02/25/2019;13910000;14900000;13440000;14850000
02/26/2019;15160000;15280000;14520000;15170000
02/27/2019;15530000;16170000;14700000;14700000
02/28/2019;15170000;15240000;14390000;14780000
03/01/2019;14570000;14840000;13410000;13570000
03/04/2019;13770000;16980000;13380000;14630000
03/05/2019;14520000;15390000;14260000;14740000
03/06/2019;14910000;16110000;14740000;15740000
03/07/2019;16330000;17810000;15540000;16590000
03/08/2019;17380000;18330000;16020000;16050000
03/11/2019;16280000;16430000;14330000;14330000
03/12/2019;13970000;14700000;13610000;13770000
03/13/2019;14000000;14050000;13250000;13410000
03/14/2019;13350000;13840000;13160000;13500000
03/15/2019;13210000;13280000;12500000;12880000
03/18/2019;13130000;13800000;13000000;13100000
03/19/2019;12890000;13770000;12370000;13560000
03/20/2019;13540000;14300000;13050000;13910000
03/21/2019;14110000;14560000;13260000;13630000
03/22/2019;13770000;17520000;13620000;16480000
03/25/2019;17760000;17850000;16260000;16330000
03/26/2019;16220000;16300000;14670000;14680000
03/27/2019;14520000;16710000;14510000;15150000
03/28/2019;15380000;15620000;14410000;14430000
03/29/2019;14190000;14430000;13640000;13710000
04/01/2019;13900000;14010000;13320000;13400000
04/02/2019;13620000;13680000;13130000;13360000
04/03/2019;13060000;14270000;12850000;13740000
04/04/2019;13840000;14030000;13400000;13580000
04/05/2019;13460000;13470000;12170000;12820000
04/08/2019;13550000;13770000;13100000;13180000
04/09/2019;13460000;14390000;13310000;14280000
04/10/2019;14090000;14290000;13270000;13300000
04/11/2019;13370000;13580000;12910000;13020000
04/12/2019;12960000;12960000;11950000;12010000
04/15/2019;12460000;13140000;12240000;12320000
04/16/2019;12260000;12470000;11850000;12180000
04/17/2019;12120000;13020000;11030000;12600000
04/18/2019;12800000;13120000;12020000;12090000
04/22/2019;13210000;13360000;12380000;12420000
04/23/2019;12660000;12690000;12080000;12280000
04/24/2019;12530000;13230000;12260000;13140000
04/25/2019;13290000;14300000;12810000;13250000
04/26/2019;13440000;13620000;12490000;12730000
04/29/2019;13040000;13270000;12650000;13110000
04/30/2019;13110000;14050000;12880000;13120000
05/01/2019;12860000;14830000;12740000;14800000
05/02/2019;14350000;15920000;13800000;14420000
05/03/2019;14110000;14150000;12800000;12870000
05/06/2019;12890000;18800000;12890000;15440000
05/07/2019;15900000;21840000;15800000;19320000
05/08/2019;18950000;21740000;18290000;19400000
05/09/2019;21400000;23380000;18870000;19100000
05/10/2019;18790000;20190000;15570000;16040000
05/13/2019;18620000;21320000;18350000;20550000
05/14/2019;19400000;19650000;17450000;18060000
05/15/2019;17570000;19150000;16410000;16440000
05/16/2019;16690000;17130000;15160000;15290000
05/17/2019;15890000;16810000;14860000;15960000
05/20/2019;15880000;17630000;15460000;16310000
05/21/2019;15860000;16220000;14790000;14950000
05/22/2019;15060000;15440000;14420000;14750000
05/23/2019;15930000;18050000;15280000;16920000
05/24/2019;16340000;16520000;15520000;15850000
05/28/2019;16550000;17700000;15900000;17500000
05/29/2019;18550000;19040000;17620000;17900000
05/30/2019;17470000;18110000;16720000;17300000
05/31/2019;19050000;19720000;18010000;18710000
06/03/2019;19410000;19750000;18160000;18860000
06/04/2019;18740000;18740000;16970000;16970000
06/05/2019;17060000;17490000;16040000;16090000
06/06/2019;16250000;16540000;15360000;15930000
06/07/2019;15650000;16440000;15330000;16300000
06/10/2019;16300000;16470000;15840000;15940000
06/11/2019;15840000;16700000;15500000;15990000
06/12/2019;16260000;16430000;15780000;15910000
06/13/2019;16160000;16210000;15610000;15820000
06/14/2019;16000000;16400000;15210000;15280000
06/17/2019;15650000;15760000;15240000;15350000
06/18/2019;14890000;15540000;14620000;15150000
06/19/2019;15050000;15710000;14150000;14330000
06/20/2019;14040000;16030000;13190000;14750000
06/21/2019;14740000;15480000;14420000;15400000
06/24/2019;15460000;15560000;15230000;15260000
06/25/2019;15430000;16680000;15100000;16280000
06/26/2019;16100000;16600000;15470000;16210000
06/27/2019;15660000;16400000;15660000;15820000
06/28/2019;15700000;16130000;15080000;15080000
07/01/2019;13850000;14640000;13800000;14060000
07/02/2019;14160000;14300000;12900000;12930000
07/03/2019;13180000;13190000;12560000;12570000
07/05/2019;13000000;14470000;12040000;13280000
07/08/2019;13730000;14440000;13640000;13960000
07/09/2019;14470000;14710000;13990000;14090000
07/10/2019;14380000;14690000;12980000;13030000
07/11/2019;13010000;13330000;12390000;12930000
07/12/2019;12760000;12820000;12280000;12390000
07/15/2019;12580000;13020000;12490000;12680000
07/16/2019;12610000;13140000;12280000;12860000
07/17/2019;12620000;13970000;12240000;13970000
07/18/2019;14450000;14500000;13190000;13530000
07/19/2019;13310000;14450000;13090000;14450000
07/22/2019;14550000;14700000;13420000;13530000
07/23/2019;13420000;13520000;12550000;12610000
07/24/2019;12800000;13100000;11980000;12070000
07/25/2019;12240000;13540000;11690000;12740000
07/26/2019;12580000;12720000;12010000;12160000
07/29/2019;12150000;13170000;12150000;12830000
07/30/2019;12870000;14180000;12870000;13940000
07/31/2019;13830000;16550000;13460000;16120000
08/01/2019;15410000;19460000;13730000;17870000
08/02/2019;17690000;20110000;17040000;17610000
08/05/2019;19960000;24810000;19910000;24590000
08/06/2019;22290000;22870000;19770000;20170000
08/07/2019;20700000;23670000;18940000;19490000
08/08/2019;19360000;19890000;16820000;16910000
08/09/2019;18140000;19440000;17310000;17970000
08/12/2019;17870000;21260000;17770000;21090000
08/13/2019;21280000;21640000;17520000;17520000
08/14/2019;17810000;22710000;17750000;22100000
08/15/2019;21580000;24100000;20780000;21180000
08/16/2019;20480000;20500000;18410000;18470000
08/19/2019;17930000;18220000;16520000;16880000
08/20/2019;16780000;17700000;16450000;17500000
08/21/2019;17010000;17040000;15510000;15800000
08/22/2019;16120000;17680000;15630000;16680000
08/23/2019;16150000;21070000;16040000;19870000
08/26/2019;20340000;21330000;19060000;19320000
08/27/2019;20180000;21040000;18490000;20310000
08/28/2019;20550000;21640000;19100000;19350000
08/29/2019;19020000;19200000;17600000;17880000
08/30/2019;17940000;19180000;17090000;18980000
09/03/2019;20960000;21150000;19410000;19660000
09/04/2019;18230000;18830000;17260000;17330000
09/05/2019;16920000;17050000;15450000;16270000
